"variable","percent.contribution","permutation.importance"
"bio12",0.3514,1.2377
"bio15",25.3934,20.1569
"bio2",2.4468,0
"bio4",8.1777,0
"elevation",46.5268,52.3904
"nitrogen",0.4552,0
"ruggedness",0.93,0
"sand",5.9484,18.4662
"soc",9.7703,7.7488
