"variable","percent.contribution","permutation.importance"
"bio14",17.6195,13.1983
"bio15",2.552,2.8292
"bio2",7.3836,6.9965
"bio8",1.6287,2.3219
"bio9",19.0653,14.3655
"elevation",26.8687,31.0353
"nitrogen",8.7218,1.7774
"ruggedness",10.2645,12.7487
"sand",4.972,12.797
"soc",0.9239,1.9302
