"variable","percent.contribution","permutation.importance"
"bio13",51.5536,8.0714
"bio14",0.0198,0.8496
"bio2",6.5103,11.8946
"bio4",0.2679,7.1368
"bio9",0,0
"ruggedness",41.6315,68.9465
"sand",0.0171,3.1011
