"variable","percent.contribution","permutation.importance"
"bio13",4.6968,3.5449
"bio15",9.9312,5.8982
"bio2",11.054,4.2249
"bio8",8.6414,8.6289
"bio9",47.7528,61.3834
"elevation",6.888,4.7873
"ruggedness",2.7258,3.9236
"sand",4.0066,4.8467
"soc",4.3035,2.7621
