"variable","percent.contribution","permutation.importance"
"bio15",0,0
"bio17",49.8453,50.4433
"bio2",0,0
"bio4",0,0
"elevation",50.1547,49.5567
"nitrogen",0,0
"ruggedness",0,0
"sand",0,0
