"variable","percent.contribution","permutation.importance"
"bio13",5.5429,5.5111
"bio2",14.1612,16.3265
"bio5",9.1465,12.9278
"bio8",4.8695,10.1311
"bio9",12.2118,10.6672
"elevation",27.0314,27.2018
"nitrogen",1.1234,0.1151
"ruggedness",21.4787,12.4536
"sand",2.0931,3.3848
"soc",2.3414,1.281
