"variable","percent.contribution","permutation.importance"
"bio15",31.1214,15.1049
"bio2",15.9396,15.8881
"bio8",6.6423,2.6434
"bio9",2.1349,0.5874
"ruggedness",31.0461,30.2657
"sand",13.1156,35.5105
