"variable","percent.contribution","permutation.importance"
"bio13",66.8184,72.5613
"bio14",0,0
"bio2",0,0
"elevation",33.1816,27.4387
"nitrogen",0,0
"ruggedness",0,0
"sand",0,0
"soc",0,0
