"variable","percent.contribution","permutation.importance"
"bio15",0,0
"bio2",43.7306,16.1876
"bio8",0,0
"bio9",19.7453,15.2451
"nitrogen",0,0
"ruggedness",36.5241,68.5674
"sand",0,0
"soc",0,0
