"variable","percent.contribution","permutation.importance"
"bio1",17.9637,15.6906
"bio2",0.1465,1.3451
"bio8",0.7343,0.0801
"bio9",57.394,45.2777
"nitrogen",11.6549,14.2878
"ruggedness",3.4842,14.915
"sand",8.4414,8.3338
"soc",0.1809,0.0698
