"variable","percent.contribution","permutation.importance"
"bio12",15.0487,20.9787
"bio15",18.3532,15.1167
"bio2",7.4336,3.2074
"bio8",9.9851,0.2403
"ruggedness",5.1638,0.2779
"sand",8.6642,3.3909
"soc",35.3515,56.7881
