"variable","percent.contribution","permutation.importance"
"bio13",25.4451,9.7519
"bio17",22.0361,24.324
"bio2",8.3465,4.7598
"nitrogen",5.6307,1.7748
"ruggedness",15.418,14.8021
"sand",9.7713,19.6107
"soc",13.3522,24.9768
