"variable","percent.contribution","permutation.importance"
"bio13",0,0
"bio14",14.1914,6.2336
"bio2",0,0
"bio4",0,0
"elevation",14.7648,4.8934
"nitrogen",25.9424,56.7789
"ruggedness",27.7355,2.646
"sand",17.3659,29.4481
"soc",0,0
