"variable","percent.contribution","permutation.importance"
"bio13",5.2631,2.0043
"bio5",4.8621,22.2778
"bio8",10.764,26.9353
"bio9",6.5605,7.9648
"elevation",32.3859,13.5996
"ruggedness",4.9244,0
"sand",8.7694,3.3312
"soc",26.4706,23.8869
