"variable","percent.contribution","permutation.importance"
"bio13",3.4756,6.2718
"bio15",3.0136,16.22
"bio2",0,0
"bio4",0.6897,9.2922
"ruggedness",91.9948,68.216
"sand",0,0
"soc",0.8263,0
