"variable","percent.contribution","permutation.importance"
"bio15",19.0199,47.0746
"bio2",3.8644,0.0827
"bio4",14.0862,0.951
"bio8",37.7413,1.6332
"elevation",10.3439,47.3641
"ruggedness",6.7084,2.7703
"sand",0.0178,0.0413
"soc",8.218,0.0827
