"variable","percent.contribution","permutation.importance"
"bio14",15.8549,13.9547
"bio15",0.0313,3.3464
"bio2",18.6057,31.6746
"bio4",21.0325,24.0166
"ruggedness",40.7362,19.7323
"sand",3.7394,7.2755
