"variable","percent.contribution","permutation.importance"
"bio16",21.7539,22.1628
"bio2",1.4834,2.341
"bio6",0.789,3.6755
"bio8",34.4694,33.914
"bio9",0.2008,1.0458
"elevation",5.8754,6.9395
"ruggedness",24.9945,26.2739
"sand",10.0524,2.9701
"soc",0.3813,0.6773
