"variable","percent.contribution","permutation.importance"
"bio12",29.0838,35.4218
"bio15",7.437,1.156
"bio2",6.4041,11.5221
"bio4",21.4833,20.1338
"nitrogen",4.0243,10.0266
"ruggedness",27.7771,20.2591
"sand",3.7903,1.4805
