"variable","percent.contribution","permutation.importance"
"bio13",0,0
"bio2",0,0
"bio4",22.6813,42.0714
"bio8",0,0
"bio9",0,0
"elevation",0,0
"ruggedness",0,0
"sand",0,0
"soc",77.3187,57.9286
