"variable","percent.contribution","permutation.importance"
"bio12",11.6331,12.5953
"bio15",29.7933,14.6342
"bio2",10.1636,6.3796
"bio4",15.8403,9.6819
"bio8",12.6187,21.2837
"elevation",5.6802,15.2851
"ruggedness",8.265,16.1687
"sand",6.0058,3.9714
