"variable","percent.contribution","permutation.importance"
"bio15",4.4106,17.6655
"bio2",31.2398,4.1821
"bio4",19.1465,28.3154
"bio8",0,0
"bio9",2.2207,0
"ruggedness",38.543,41.4824
"sand",4.4394,8.3546
