"variable","percent.contribution","permutation.importance"
"bio12",6.0952,13.9168
"bio15",11.5482,13.6338
"bio2",0.0384,0
"bio8",39.3213,44.0276
"nitrogen",2.2487,0.5651
"ruggedness",24.4662,18.9341
"sand",7.1585,0.7774
"soc",9.1236,8.1452
