"variable","percent.contribution","permutation.importance"
"bio15",5.929,5.2604
"bio17",45.9292,41.7638
"bio2",8.9541,3.0852
"bio6",21.3187,26.6016
"elevation",5.2953,6.7753
"ruggedness",8.9413,14.7249
"sand",3.6324,1.7888
