"variable","percent.contribution","permutation.importance"
"bio1",29.5986,2.1764
"bio13",35.3396,30.9599
"bio14",6.21,22.0304
"bio2",11.3205,6.5862
"nitrogen",0.3671,32.7363
"ruggedness",17.1225,5.3089
"sand",0.0418,0.2019
"soc",0,0
