"variable","percent.contribution","permutation.importance"
"bio14",0,0
"bio15",0.3086,0.5645
"bio2",13.6782,0.4987
"bio4",0,0
"bio6",21.1064,25.6284
"nitrogen",5.6008,11.5299
"ruggedness",59.0331,53.4436
"sand",0.2728,8.3349
