"variable","percent.contribution","permutation.importance"
"bio13",0.2135,3.4828
"bio14",3.5104,13.685
"bio2",33.9286,25.9531
"bio4",6.8174,9.6818
"elevation",32.9327,33.4649
"nitrogen",2e-04,0
"ruggedness",4.6052,1.4033
"sand",0.0011,1.3922
"soc",17.9909,10.9369
