"variable","percent.contribution","permutation.importance"
"bio14",1.287,12.8856
"bio16",65.7905,56.0545
"bio2",21.5637,4.3108
"bio5",0,0
"bio9",11.0537,26.7491
"ruggedness",0.0262,0
"sand",0.2788,0
