"variable","percent.contribution","permutation.importance"
"bio14",2.3652,9.9527
"bio15",4.0451,5.0095
"bio2",17.1718,0
"bio4",50.4978,19.1154
"bio9",8.4463,54.7351
"nitrogen",1.6168,0
"ruggedness",1.1917,0
"sand",3.2197,2.4929
"soc",11.4456,8.6944
