"variable","percent.contribution","permutation.importance"
"bio13",0.0618,0.2198
"bio15",0.4103,0.87
"bio17",0.566,0.4939
"bio2",15.8608,5.0359
"bio4",0.3909,0
"elevation",77.5771,92.0163
"ruggedness",2.5751,0.5534
"sand",0.6169,0.3802
"soc",1.9409,0.4305
