"variable","percent.contribution","permutation.importance"
"bio12",5.0027,0.3563
"bio14",8.7981,24.3691
"bio15",10.3205,7.9664
"bio2",11.6381,14.3544
"bio9",46.0532,39.4741
"nitrogen",0.9239,0
"ruggedness",2.5058,3.2846
"sand",2.8108,0
"soc",11.9468,10.1952
