"variable","percent.contribution","permutation.importance"
"bio12",1.3087,4.3258
"bio2",2.2238,2.5393
"bio4",0.1612,0.0869
"bio9",45.0019,49.5498
"nitrogen",26.279,16.5793
"ruggedness",0.6313,0
"sand",0.0025,0.1071
"soc",24.3916,26.8118
