"variable","percent.contribution","permutation.importance"
"bio13",3.224,5.6732
"bio15",2.3037,0.1412
"bio17",0.522,0.817
"bio2",9.0906,12.6607
"bio4",2.4126,5.1412
"bio9",36.8943,58.722
"nitrogen",15.5528,9.506
"ruggedness",28.8052,1.6087
"sand",1.1949,5.73
