"variable","percent.contribution","permutation.importance"
"bio15",5.2287,16.1278
"bio2",7.5292,1.1535
"bio4",12.4528,11.905
"bio8",41.4265,64.4604
"nitrogen",5.3361,0
"ruggedness",28.0267,6.3534
"sand",0,0
"soc",0,0
