"variable","percent.contribution","permutation.importance"
"bio13",13.3227,18.0201
"bio15",15.9145,2.467
"bio2",15.3906,26.9219
"bio5",15.7766,34.613
"bio8",23.9156,10.1616
"nitrogen",5.1678,0.3285
"ruggedness",6.4484,4.8833
"sand",1.8738,2.6046
"soc",2.1901,0
