"variable","percent.contribution","permutation.importance"
"bio14",21.8386,42.8648
"bio15",0.6703,1.0983
"bio2",68.0723,44.2501
"bio4",0,0
"elevation",0,0
"nitrogen",0,0
"ruggedness",3.9101,4.2246
"sand",1.4094,7.4428
"soc",4.0992,0.1195
