"variable","percent.contribution","permutation.importance"
"bio1",29.2985,0
"bio14",0.585,2.5616
"bio15",4.3816,0.8402
"bio2",18.7103,11.6484
"bio4",0.1327,3.0959
"nitrogen",12.9724,13.1416
"ruggedness",1.7719,33.9361
"sand",24.9951,19.3516
"soc",7.1525,15.4247
