"variable","percent.contribution","permutation.importance"
"bio15",0.9589,0
"bio2",0,0
"bio6",1.2303,0.8257
"bio8",29.7852,84.9654
"bio9",0,0
"elevation",4.539,0
"nitrogen",0.3808,0
"ruggedness",61.8469,14.2089
"sand",0,0
"soc",1.2588,0
