"variable","percent.contribution","permutation.importance"
"bio15",4.7429,2.9451
"bio16",34.9135,30.7225
"bio2",11.0928,7.1251
"bio4",5.3547,7.6834
"bio8",15.2924,16.2966
"nitrogen",1.1154,2.381
"ruggedness",15.3396,9.8962
"sand",12.1487,22.9501
