"variable","percent.contribution","permutation.importance"
"bio13",3.5402,0
"bio17",13.7404,2.4981
"bio2",1.3342,0
"bio6",0.7957,0.247
"bio8",13.2129,2.1827
"nitrogen",12.6105,29.9201
"ruggedness",46.4612,58.1415
"sand",8.3049,7.0105
