"variable","percent.contribution","permutation.importance"
"bio13",0.1841,4.227
"bio14",0.7545,7.0724
"bio2",6.0734,26.4373
"bio8",0.1187,0.302
"bio9",41.6154,25.4428
"elevation",13.3235,4.2409
"nitrogen",0.0475,0.2557
"ruggedness",36.1143,30.3433
"sand",0.0612,0.2906
"soc",1.7074,1.3881
