"variable","percent.contribution","permutation.importance"
"bio13",4.813,9.0065
"bio15",5.1145,2.499
"bio2",10.8487,14.8661
"bio4",15.5101,15.1695
"bio8",30.2978,18.1534
"nitrogen",4.8352,6.8495
"ruggedness",28.4796,33.179
"sand",0.1011,0.2769
