"variable","percent.contribution","permutation.importance"
"bio1",39.3964,44.2673
"bio13",0.7543,1.6658
"bio15",2.4478,2.194
"bio2",1.4493,0.7052
"bio4",36.8347,30.8613
"bio8",2.0499,1.6525
"elevation",1.8037,3.0047
"ruggedness",2.2935,2.3236
"sand",6.0993,5.7946
"soc",6.8712,7.5309
