"variable","percent.contribution","permutation.importance"
"bio12",3.1763,4.3429
"bio15",61.0926,68.2291
"bio2",20.0882,20.5859
"bio9",0.643,0
"ruggedness",3.0065,5.248
"sand",0.0963,1.5941
"soc",11.897,0
