"variable","percent.contribution","permutation.importance"
"bio13",7.7011,10.5308
"bio15",5.3703,6.0072
"bio2",5.2108,6.2864
"bio4",32.2607,22.7426
"bio8",17.7782,6.5315
"nitrogen",12.2797,27.1261
"ruggedness",14.6956,16.535
"sand",4.7036,4.2405
