"variable","percent.contribution","permutation.importance"
"bio14",12.8302,21.911
"bio15",9.8406,5.2996
"bio2",10.4885,7.2881
"bio9",16.7245,25.108
"elevation",7.4187,14.0057
"nitrogen",8.2619,17.5639
"ruggedness",18.2462,0.9398
"sand",16.1894,7.8838
