"variable","percent.contribution","permutation.importance"
"bio13",1.8124,7.1254
"bio14",40.9852,28.4216
"bio2",5.1564,7.6878
"bio6",12.1796,15.4155
"bio8",0.3281,1.015
"elevation",8.2725,11.9312
"nitrogen",18.5229,12.224
"ruggedness",10.3064,11.9457
"sand",0.6086,4.0795
"soc",1.8278,0.1544
