"variable","percent.contribution","permutation.importance"
"bio13",33.7907,33.2821
"bio15",4.548,5.5869
"bio2",7.5202,13.2454
"bio4",5.4009,13.8762
"nitrogen",18.797,34.0093
"ruggedness",29.9432,0
"sand",0,0
