"variable","percent.contribution","permutation.importance"
"bio13",5.7838,12.7533
"bio15",5.9257,4.5919
"bio5",35.1844,5.1067
"bio8",1.9549,7.3131
"bio9",3.0275,6.9096
"elevation",34.7195,50.8787
"nitrogen",0.0815,0
"ruggedness",5.9002,2.1765
"sand",4.9904,6.965
"soc",2.4321,3.3051
