"variable","percent.contribution","permutation.importance"
"bio14",3.8807,6.4302
"bio15",18.3437,7.4316
"bio2",0.8899,1.6485
"bio4",48.5542,55.3288
"bio6",21.6726,20.4009
"nitrogen",2.3517,2.2314
"ruggedness",2.6279,2.1677
"sand",1.6793,4.3609
