"variable","percent.contribution","permutation.importance"
"bio13",0.0347,4.6019
"bio15",38.063,29.6103
"bio2",9.6474,3.4323
"bio4",17.2002,31.1057
"nitrogen",2.5304,15.8902
"ruggedness",32.2712,12.6324
"sand",0.0269,2.7273
"soc",0.2261,0
