"variable","percent.contribution","permutation.importance"
"bio13",31.1563,33.968
"bio14",13.5309,16.5368
"bio2",0.0355,0.1594
"bio4",14.6777,15.0009
"elevation",8.0822,20.6375
"nitrogen",2.8055,0.4211
"ruggedness",28.3706,11.5619
"sand",0,0
"soc",1.3413,1.7144
