"variable","percent.contribution","permutation.importance"
"bio13",20.7869,30.3736
"bio15",0.0303,0.1897
"bio2",0,0
"bio4",0,0
"nitrogen",1.6799,7.8265
"ruggedness",8.2049,1.0542
"sand",0,0
"soc",69.298,60.556
