"variable","percent.contribution","permutation.importance"
"bio16",1.4861,18.6091
"bio4",7.0744,19.2787
"bio5",23.7073,42.1085
"nitrogen",67.1459,19.4385
"ruggedness",0.0957,0.4178
"sand",0.4907,0.1474
