"variable","percent.contribution","permutation.importance"
"bio13",5.2438,4.6137
"bio2",0.9557,0.1445
"bio4",0,0
"bio8",8.4054,1.2359
"bio9",2.1503,7.9393
"elevation",65.7257,41.7033
"nitrogen",2.0314,3.108
"ruggedness",6.9547,3.3402
"sand",0.0741,0.4937
"soc",8.4589,37.4215
