"variable","percent.contribution","permutation.importance"
"bio13",0.4822,1.1607
"bio15",49.6855,31.9321
"bio2",5.8516,10.8641
"bio8",1.815,1.9389
"elevation",3.1606,7.0686
"nitrogen",1.4404,4.218
"ruggedness",19.1563,29.3588
"sand",0.286,0.7607
"soc",18.1224,12.6982
