"variable","percent.contribution","permutation.importance"
"bio14",17.9443,22.9513
"bio15",22.1678,9.7604
"bio2",19.1728,14.533
"bio8",9.3224,10.1317
"nitrogen",15.1657,26.4502
"ruggedness",7.1545,11.9936
"sand",9.0726,4.1798
