"variable","percent.contribution","permutation.importance"
"bio15",3.6622,3.5595
"bio16",1.3883,1.4597
"bio2",1.3169,0.0545
"bio4",7.1553,6.4828
"elevation",79.8897,72.4596
"ruggedness",2.6788,5.3495
"sand",3.0437,3.1195
"soc",0.8652,7.5149
