"variable","percent.contribution","permutation.importance"
"bio13",1.6706,4.7821
"bio14",39.6415,18.6473
"bio15",5.234,4.8687
"bio4",22.9812,18.4827
"nitrogen",19.9468,25.5684
"ruggedness",6.417,4.4348
"sand",1.3576,2.7319
"soc",2.7514,20.4842
