"variable","percent.contribution","permutation.importance"
"bio16",0,0
"bio2",0,0
"bio4",3.0338,7.8767
"elevation",0,0
"nitrogen",3.5725,12.2539
"ruggedness",22.4291,0.5475
"sand",3.4044,7.7629
"soc",67.5603,71.559
