"variable","percent.contribution","permutation.importance"
"bio15",2.862,2.1945
"bio4",49.0562,64.0638
"bio9",27.9411,9.9064
"elevation",3.2363,10.3376
"nitrogen",1.3753,2.2341
"ruggedness",4.7265,1.7983
"sand",10.8026,9.4653
