"variable","percent.contribution","permutation.importance"
"bio16",0.1525,0.1842
"bio17",26.3559,35.554
"bio2",8e-04,0
"bio4",3.7729,3.9234
"bio8",44.249,51.8804
"nitrogen",4.8485,0
"ruggedness",6.3736,0.612
"sand",0.3324,2.2546
"soc",13.9144,5.5914
