"variable","percent.contribution","permutation.importance"
"bio12",2.4004,7.3296
"bio2",20.3105,2.2454
"nitrogen",28.4503,32.5261
"ruggedness",41.0195,55.7498
"sand",2.7069,0.401
"soc",5.1123,1.7482
