"variable","percent.contribution","permutation.importance"
"bio13",0,0
"bio14",28.861,18.3978
"bio2",71.139,81.6022
"bio4",0,0
"elevation",0,0
"nitrogen",0,0
"ruggedness",0,0
"sand",0,0
"soc",0,0
